,Delta,Imbalance,midprice,Timestamp
854,-0.43735655375909144,-1184.171018332243,38579000.0,2022-05-20 14:31:13
855,-1.94155048570087,-2071.405389100313,38575000.0,2022-05-20 14:31:14
856,-2.491932766392641,2304.93902207911,38559000.0,2022-05-20 14:31:15
857,-1.6481680151282916,-1269.128138422966,38575000.0,2022-05-20 14:31:16
858,-0.6101046514286949,-435.873384475708,38575000.0,2022-05-20 14:31:17
859,-0.224967356932522,458.5556015446782,38575000.0,2022-05-20 14:31:18
860,1.1909516968756162,3991.9165266156197,38576000.0,2022-05-20 14:31:19
861,0.4384332387604979,7795.8439337313175,38576500.0,2022-05-20 14:31:20
862,-0.367155803051724,7220.685289770365,38577500.0,2022-05-20 14:31:21
863,-0.8764380391738129,941.6964196711779,38583500.0,2022-05-20 14:31:22
864,-1.0773877037107267,942.3397653400898,38583500.0,2022-05-20 14:31:24
865,-0.4089223743601775,942.3397653400898,38583500.0,2022-05-20 14:31:25
866,-0.15234670127584396,942.3397653400898,38583500.0,2022-05-20 14:31:26
867,1.2355367780000668,1066.8957439512014,38582500.0,2022-05-20 14:31:27
868,0.9849293009821736,1003.4431677162647,38583500.0,2022-05-20 14:31:28
869,-0.16210674081890597,2304.93902207911,38559000.0,2022-05-20 14:31:29
870,-0.7795534366186313,1003.4431677162647,38583500.0,2022-05-20 14:31:30
871,-0.8290854255571175,877.6395510584116,38583500.0,2022-05-20 14:31:31
872,-0.8279359055500675,872.3689111918211,38583500.0,2022-05-20 14:31:32
873,-0.8063000433950336,2304.93902207911,38559000.0,2022-05-20 14:31:33
874,-1.031648201784559,259.0724328607321,38583500.0,2022-05-20 14:31:34
875,0.3472604868009098,366.14274287968874,38581500.0,2022-05-20 14:31:36
876,-0.6135287981708679,424.3136216700077,38581500.0,2022-05-20 14:31:37
877,-0.7575527616768846,244.51177613437176,38581500.0,2022-05-20 14:31:38
878,-0.2822849070106041,877.5174709260464,38581500.0,2022-05-20 14:31:39
879,-0.6167285786680415,2304.93902207911,38559000.0,2022-05-20 14:31:40
880,-0.9522344141479826,892.7444654628634,38581500.0,2022-05-20 14:31:41
881,-1.0986560768907416,973.927567742765,38581500.0,2022-05-20 14:31:42
882,-0.4200626447108358,973.927567742765,38581500.0,2022-05-20 14:31:43
883,-0.1534469370915637,1000.9263890758157,38580500.0,2022-05-20 14:31:44
884,0.46206202973399346,1199.4681032299995,38579500.0,2022-05-20 14:31:45
885,-0.3415769412923203,2304.93902207911,38559000.0,2022-05-20 14:31:46
886,-0.8514943505771143,1338.8188753798604,38580500.0,2022-05-20 14:31:47
887,-1.0626271270299386,2547.9641764983535,38580500.0,2022-05-20 14:31:48
888,0.35424606619034676,2471.542509675026,38581500.0,2022-05-20 14:31:50
889,-0.08146842471923907,1584.6300264820457,38583500.0,2022-05-20 14:31:51
890,-0.03955807432357026,1584.6300264820457,38583500.0,2022-05-20 14:31:52
891,-0.016087156228718105,1584.6300264820457,38583500.0,2022-05-20 14:31:53
892,-0.006140125002355276,1584.6300264820457,38583500.0,2022-05-20 14:31:54
893,0.5369217103434372,-1276.095746062696,38596500.0,2022-05-20 14:31:55
894,-1.7884702341010625,-3298.4607287868857,38604500.0,2022-05-20 14:31:56
895,-0.6482912488140091,-687.9110617935658,38601500.0,2022-05-20 14:31:57
896,-0.7742954296881346,-621.9456084892154,38602500.0,2022-05-20 14:31:58
897,-1.0047599341960025,-4123.534573636949,38614000.0,2022-05-20 14:31:59
898,-0.9122819192581104,896.4594791159034,38608000.0,2022-05-20 14:32:00
899,-1.0582748493318357,1676.659117385745,38615000.0,2022-05-20 14:32:01
900,-1.1220668843019506,488.01801481842995,38616000.0,2022-05-20 14:32:02
901,-0.43178827020095345,488.01801481842995,38616000.0,2022-05-20 14:32:04
902,-1.9474788490426258,2304.93902207911,38559000.0,2022-05-20 14:32:05
903,-0.7316151680448841,2304.93902207911,38559000.0,2022-05-20 14:32:06
904,-0.27139198823901034,2304.93902207911,38559000.0,2022-05-20 14:32:07
905,-0.10015426355977958,2304.93902207911,38559000.0,2022-05-20 14:32:08
906,0.5019603987448236,640.5015246868134,38612500.0,2022-05-20 14:32:09
907,0.7253976139309591,1166.1448564305902,38614500.0,2022-05-20 14:32:10
908,-0.43225196360138607,-71.48203883320093,38625000.0,2022-05-20 14:32:11
909,-0.8932875114358831,-819.2483990564942,38629000.0,2022-05-20 14:32:12
910,-0.13061332570820688,-1429.6855006888509,38628500.0,2022-05-20 14:32:13
911,-1.8316362434774978,6062.83344591409,38616000.0,2022-05-20 14:32:15
912,-1.9090992417711994,359.8708377480507,38621500.0,2022-05-20 14:32:16
913,-1.2370259343789083,181.75717130303383,38622500.0,2022-05-20 14:32:17
914,0.8173918451585667,-200.05298994481564,38623500.0,2022-05-20 14:32:18
915,-0.21650828908937014,-564.2777951955795,38623500.0,2022-05-20 14:32:19
916,-0.8124237966404833,529.5936155617237,38625000.0,2022-05-20 14:32:20
917,-1.5747640334421418,1545.276636235416,38626000.0,2022-05-20 14:32:21
918,-1.0903530472809166,2304.93902207911,38559000.0,2022-05-20 14:32:22
919,-0.4107371975356001,2304.93902207911,38559000.0,2022-05-20 14:32:23
920,-0.8966954969008999,5.75591854006052,38639500.0,2022-05-20 14:32:24
921,-0.8565600799170454,2304.93902207911,38559000.0,2022-05-20 14:32:25
922,0.22268604861629687,-335.7344633489847,38652000.0,2022-05-20 14:32:26
923,-0.6495762733454955,-3551.770028628409,38652500.0,2022-05-20 14:32:27
924,-0.7738152044862113,-1238.9110860824585,38652500.0,2022-05-20 14:32:28
925,-2.2786348915558747,-799.1542590111494,38654000.0,2022-05-20 14:32:30
926,-2.620692579429342,2304.93902207911,38559000.0,2022-05-20 14:32:31
927,-0.4297410943540425,361.932541385293,38663000.0,2022-05-20 14:32:32
928,-0.1683076894438853,361.932541385293,38663000.0,2022-05-20 14:32:33
929,-0.05943563529218121,254.13329787552357,38662000.0,2022-05-20 14:32:34
930,-1.299863060796279,-3350.1145985499024,38667000.0,2022-05-20 14:32:35
931,-0.688984005784012,-3375.327138148248,38668000.0,2022-05-20 14:32:36
932,-0.24352655355058117,-2376.8650764375925,38670000.0,2022-05-20 14:32:37
933,-1.3672706916487,-1176.9120256081223,38670000.0,2022-05-20 14:32:38
934,-0.5046199615084083,-2232.8088219985366,38669500.0,2022-05-20 14:32:39
935,-0.9251922374577287,-1950.7232501730323,38670000.0,2022-05-20 14:32:40
936,0.39832966091878674,-3842.9939279407263,38665000.0,2022-05-20 14:32:42
937,-1.1211214575809754,-3912.7327106893063,38665000.0,2022-05-20 14:32:43
938,-2.394885846822587,-1177.0017790719867,38666000.0,2022-05-20 14:32:44
939,-1.4162496945560514,2304.93902207911,38559000.0,2022-05-20 14:32:45
940,0.019081850559299396,1750.0820257291198,38666000.0,2022-05-20 14:32:46
941,-0.7237159770361932,11.189180098474026,38671500.0,2022-05-20 14:32:47
942,-0.9641179612749327,2320.760589815676,38673500.0,2022-05-20 14:32:48
943,-0.908441053892924,2236.918594814837,38673500.0,2022-05-20 14:32:49
944,-0.33883163698937285,2236.918594814837,38673500.0,2022-05-20 14:32:50
945,-1.409352210752268,3622.921028010547,38674500.0,2022-05-20 14:32:51
946,0.7633711624289771,2702.4607338011265,38675500.0,2022-05-20 14:32:52
947,1.016455056651824,3403.4782696589828,38673500.0,2022-05-20 14:32:53
948,-0.895246083561237,3439.2821964919567,38673500.0,2022-05-20 14:32:55
949,-1.0635046410818036,3252.1459377259016,38674000.0,2022-05-20 14:32:56
950,-0.4063524322790576,3252.1459377259016,38674000.0,2022-05-20 14:32:57
951,0.6007239598423596,2594.6397897675633,38673500.0,2022-05-20 14:32:58
952,-0.2870129189680506,-106.31143316626549,38672000.0,2022-05-20 14:32:59
953,-1.8844266856965,-132.19734510034323,38671000.0,2022-05-20 14:33:00
954,-0.6943616761422629,-1371.132610887289,38670000.0,2022-05-20 14:33:01
955,0.4862217533256103,3355.397368632257,38656500.0,2022-05-20 14:33:02
956,0.17047775110847763,-2019.136403620243,38658000.0,2022-05-20 14:33:03
957,0.06767637088223569,-2019.136403620243,38658000.0,2022-05-20 14:33:04
958,-0.48627159874478354,-2298.4008785411716,38648000.0,2022-05-20 14:33:05
959,-1.959532678221858,-1414.476599983871,38642000.0,2022-05-20 14:33:06
960,-2.498547856041581,463.3373646438122,38634500.0,2022-05-20 14:33:07
961,-1.4591743490951272,-378.176111318171,38629000.0,2022-05-20 14:33:09
962,-0.0013904810110111354,-850.1178089827299,38634000.0,2022-05-20 14:33:10
963,-0.7301726962697404,1027.521301791072,38641500.0,2022-05-20 14:33:11
964,0.27077063152485925,-791.2033620253205,38646500.0,2022-05-20 14:33:12
965,-1.871263295213866,2019.6536133438349,38647000.0,2022-05-20 14:33:13
966,-2.476796807245811,2304.93902207911,38559000.0,2022-05-20 14:33:14
967,-0.37670472158179436,1602.9255153387785,38649000.0,2022-05-20 14:33:15
968,-0.14640775630462832,759.2538114860654,38650000.0,2022-05-20 14:33:16
969,-0.8066112728617387,2885.392415307462,38650000.0,2022-05-20 14:33:17
970,-2.083499032059131,2304.93902207911,38559000.0,2022-05-20 14:33:18
971,-0.22967945791614777,1183.4192857667804,38650000.0,2022-05-20 14:33:19
972,0.6550617814687836,598.4617732092738,38650000.0,2022-05-20 14:33:20
973,-1.5541630419318992,2304.93902207911,38559000.0,2022-05-20 14:33:21
974,-0.037761500594289704,4479.158879235387,38651000.0,2022-05-20 14:33:23
975,-0.012862220896076026,2999.4553308337927,38652000.0,2022-05-20 14:33:24
976,-0.006509284848727814,1303.4809207990766,38652000.0,2022-05-20 14:33:25
977,-0.75554344594805,3354.0981552153826,38652000.0,2022-05-20 14:33:26
978,1.0042043818578454,1625.505059197545,38651500.0,2022-05-20 14:33:27
979,-0.3449872006952476,3794.3354810252786,38652000.0,2022-05-20 14:33:28
980,-0.14165369237405406,3794.3354810252786,38652000.0,2022-05-20 14:33:29
981,-0.05344434927862707,-88.74088580161333,38651000.0,2022-05-20 14:33:30
982,-1.0477392297357344,-325.0056631118059,38650000.0,2022-05-20 14:33:31
983,-1.1258562181576905,-3207.2127217277884,38665500.0,2022-05-20 14:33:32
984,-0.9532675751785673,-2274.420360401273,38665500.0,2022-05-20 14:33:33
985,0.39515576967216415,777.5596317797899,38656500.0,2022-05-20 14:33:34
986,-0.39681448666482755,866.518584959209,38655000.0,2022-05-20 14:33:35
987,-0.13649757810995344,611.7055140808225,38655000.0,2022-05-20 14:33:37
988,-1.3243679021773362,877.4243399128318,38655000.0,2022-05-20 14:33:38
989,-2.268190378364626,2304.93902207911,38559000.0,2022-05-20 14:33:39
990,-0.30219449397662246,3797.1004522442818,38652000.0,2022-05-20 14:33:40
991,-2.084224401784673,-4959.157917767763,38665000.0,2022-05-20 14:33:41
992,-0.772145482425812,1730.3693941608071,38665000.0,2022-05-20 14:33:42
993,-1.0139951548899186,1417.0200266465545,38671500.0,2022-05-20 14:33:43
994,-2.1553106874929906,2304.93902207911,38559000.0,2022-05-20 14:33:44
995,-1.5251417007820507,-616.2804544195533,38680000.0,2022-05-20 14:33:45
996,-0.5822482825755692,-616.2804544195533,38680000.0,2022-05-20 14:33:46
997,-0.20968707817102716,220.10311210900545,38681000.0,2022-05-20 14:33:47
998,-0.0765667529586358,1292.8523204997182,38682000.0,2022-05-20 14:33:48
999,0.704245507975555,2304.93902207911,38559000.0,2022-05-20 14:33:49
1000,-0.45795801339151354,1200.8492697253823,38692500.0,2022-05-20 14:33:51
1001,1.0950380880268917,1225.6825572699308,38692500.0,2022-05-20 14:33:52
1002,-0.8691178326973852,74.99689241498709,38692500.0,2022-05-20 14:33:53
1003,-0.8550901585214339,3235.4484087973833,38684000.0,2022-05-20 14:33:54
1004,0.22516839428744712,1964.6184772625566,38688000.0,2022-05-20 14:33:55
1005,0.07814089041333133,-1347.613357231021,38693000.0,2022-05-20 14:33:56
1006,-1.2434154278893272,2610.02277097106,38694000.0,2022-05-20 14:33:57
1007,-1.165462279233224,1821.5632186084986,38697500.0,2022-05-20 14:33:58
1008,0.8329269323190752,1924.3465477079153,38697000.0,2022-05-20 14:33:59
1009,-1.6767317502783354,654.2099453732371,38700000.0,2022-05-20 14:34:00
1010,-0.10935437492889047,-216.2214199528098,38700000.0,2022-05-20 14:34:01
1011,-1.8263695018638013,7081.175151325762,38691000.0,2022-05-20 14:34:02
1012,-1.4332009755763369,7757.199924610555,38691000.0,2022-05-20 14:34:04
1013,-0.5286669319573476,2945.7051253691316,38691000.0,2022-05-20 14:34:05
1014,0.5516246180937832,-4640.640258744359,38684000.0,2022-05-20 14:34:06
1015,-0.3363504352286617,-2048.7460528835654,38681000.0,2022-05-20 14:34:07
1016,0.6107882371139727,-1158.0767006203532,38679000.0,2022-05-20 14:34:08
1017,-0.2781218508145754,701.280570410192,38663000.0,2022-05-20 14:34:09
1018,-0.11511726112527301,2949.9097197651863,38663500.0,2022-05-20 14:34:10
1019,-0.7881421856362202,-746.7320764958858,38663000.0,2022-05-20 14:34:11
1020,-2.080413659364076,690.1831308379769,38654000.0,2022-05-20 14:34:12
1021,-1.4777735465143667,-346.3554614186287,38656500.0,2022-05-20 14:34:13
1022,-1.0692320693504276,2304.93902207911,38559000.0,2022-05-20 14:34:14
1023,0.13582204850939558,-1024.8417949974537,38667500.0,2022-05-20 14:34:15
1024,0.050420793136160325,-700.1928536742926,38667000.0,2022-05-20 14:34:16
1025,0.019314070696194396,3604.3442410305142,38667000.0,2022-05-20 14:34:18
1026,-0.19233610588819544,-1171.4256251975894,38671500.0,2022-05-20 14:34:19
1027,-1.8610151327174345,-482.96571543067694,38669500.0,2022-05-20 14:34:20
1028,-0.6907083461195532,1228.6166026368737,38669500.0,2022-05-20 14:34:21
1029,0.27178265247416883,5.213742092251778,38669000.0,2022-05-20 14:34:22
1030,0.09867686477269469,5.213742092251778,38669000.0,2022-05-20 14:34:23
1031,0.0352164832384978,-672.7933630123734,38668000.0,2022-05-20 14:34:24
1032,-0.7475600772423412,858.9432647004724,38668000.0,2022-05-20 14:34:25
1033,-2.062222308109,2304.93902207911,38559000.0,2022-05-20 14:34:26
1034,-1.4909361539791672,-981.0220803692937,38671500.0,2022-05-20 14:34:27
1035,0.717181475217797,-784.8261135667562,38670500.0,2022-05-20 14:34:28
1036,-0.2730644827210853,866.3582289665937,38668500.0,2022-05-20 14:34:29
1037,-0.09459802412896706,-1657.8262811005116,38667500.0,2022-05-20 14:34:31
1038,-0.037178904145139746,-527.48282700032,38666500.0,2022-05-20 14:34:32
1039,-1.2877810576390996,573.8488666713238,38666500.0,2022-05-20 14:34:33
1040,0.046378181421696724,425.15971238166094,38666500.0,2022-05-20 14:34:34
1041,0.5364039714597045,-308.5321509614587,38666500.0,2022-05-20 14:34:35
1042,0.19882995248685387,-308.5321509614587,38666500.0,2022-05-20 14:34:36
1043,0.8241861732900666,-969.3585431650281,38663000.0,2022-05-20 14:34:37
1044,1.5766707441462755,-1299.0231900066137,38663000.0,2022-05-20 14:34:38
1045,-0.16573221859315765,-844.5289098098874,38663000.0,2022-05-20 14:34:39
1046,0.4602783840056477,-907.2329361066222,38663000.0,2022-05-20 14:34:40
1047,0.17870215109844345,-492.461584597826,38664000.0,2022-05-20 14:34:41
1048,-0.6838368783434602,-321.3567024320364,38664000.0,2022-05-20 14:34:42
1049,-1.5318248504922214,-470.58690647780895,38664000.0,2022-05-20 14:34:43
1050,-0.5641687657111571,-926.5627975687385,38664000.0,2022-05-20 14:34:45
1051,-0.2122999988889373,-926.5627975687385,38664000.0,2022-05-20 14:34:46
1052,-0.7980334237479414,349.8936275690794,38664500.0,2022-05-20 14:34:47
1053,-0.8379049525065709,-187.59753254055977,38665500.0,2022-05-20 14:34:48
1054,-0.303917796647383,469.34696427732706,38666500.0,2022-05-20 14:34:49
1055,-0.11378801031902253,469.34696427732706,38666500.0,2022-05-20 14:34:50
1056,-0.806873475525817,1200.8944984599948,38666500.0,2022-05-20 14:34:51
1057,-1.0338261430504225,-1007.485525585711,38668000.0,2022-05-20 14:34:52
1058,-0.39490233540989467,-750.3094255179167,38667500.0,2022-05-20 14:34:53
1059,-0.6752371608890055,2933.125846929848,38665000.0,2022-05-20 14:34:54
1060,0.28017720183474865,1091.1508885994554,38665000.0,2022-05-20 14:34:55
1061,0.10055756727359899,383.3350214883685,38665000.0,2022-05-20 14:34:56
1062,-1.7460838654675008,2304.93902207911,38559000.0,2022-05-20 14:34:57
1063,-0.11161406586617006,1025.2287259027362,38670500.0,2022-05-20 14:34:58
1064,1.2259778947325275,-110.31917313486338,38671000.0,2022-05-20 14:35:00
1065,-0.2909091888176183,-1.3739649876952171,38671000.0,2022-05-20 14:35:01
1066,-0.11248409763117906,-882.0995948165655,38671000.0,2022-05-20 14:35:02
1067,-0.038098744903931114,337.2599669843912,38672000.0,2022-05-20 14:35:03
1068,-0.5304207509027175,-2177.175761498511,38667500.0,2022-05-20 14:35:04
1069,-0.19851039097802822,-2177.175761498511,38667500.0,2022-05-20 14:35:05
1070,-0.07538182002082833,-406.2923195809126,38665500.0,2022-05-20 14:35:06
1071,-1.3055368147514375,-870.4049091637135,38666500.0,2022-05-20 14:35:07
1072,-0.4792957992821977,-1222.6910731941462,38666000.0,2022-05-20 14:35:08
1073,-0.9345109164847019,-1115.3268317431211,38666000.0,2022-05-20 14:35:09
1074,-1.1000599941640776,-715.5573282539845,38665500.0,2022-05-20 14:35:10
1075,-2.3889030453072633,-900.7201978266239,38666500.0,2022-05-20 14:35:11
1076,-1.4105576821939083,2304.93902207911,38559000.0,2022-05-20 14:35:13
1077,0.022732020506924744,209.79021622985601,38664500.0,2022-05-20 14:35:14
1078,-0.5268892099649874,50.41702036559582,38664500.0,2022-05-20 14:35:15
1079,-1.4716357405266698,903.4823959544301,38663500.0,2022-05-20 14:35:16
1080,-0.022148033485542118,691.3151679486036,38663500.0,2022-05-20 14:35:17
1081,0.5110344011308166,636.2769556120038,38663500.0,2022-05-20 14:35:18
1082,0.1852694780841062,-1181.7153818458319,38666000.0,2022-05-20 14:35:19
1083,-1.7143160034750566,2304.93902207911,38559000.0,2022-05-20 14:35:20
1084,-1.366874702724193,3219.8756434321404,38656000.0,2022-05-20 14:35:21
1085,-2.2789765746595574,2624.9848800227046,38653500.0,2022-05-20 14:35:22
1086,-1.3750906414108623,-3517.5191065594554,38650500.0,2022-05-20 14:35:23
1087,0.22769925179386014,-521.2972137257457,38643500.0,2022-05-20 14:35:24
1088,-0.45664187966627057,2304.93902207911,38559000.0,2022-05-20 14:35:25
1089,-0.16231657098065175,2304.93902207911,38559000.0,2022-05-20 14:35:27
1090,-0.8028820433468098,408.84510315209627,38642000.0,2022-05-20 14:35:28
1091,-0.2917470614591642,896.9622714743018,38643000.0,2022-05-20 14:35:29
1092,-0.31302781924250545,-163.05602448433638,38644500.0,2022-05-20 14:35:30
1093,-0.86756137884292,52.401877135038376,38644500.0,2022-05-20 14:35:31
1094,0.19661788823502574,-241.95664892345667,38644500.0,2022-05-20 14:35:32
1095,-0.4532872937438654,2304.93902207911,38559000.0,2022-05-20 14:35:33
1096,-0.8981061649886272,47.40022087842226,38644500.0,2022-05-20 14:35:34
1097,-0.8450403800262923,-44.76597563177347,38643500.0,2022-05-20 14:35:35
1098,-0.8453704290911628,2304.93902207911,38559000.0,2022-05-20 14:35:36
1099,-0.3133395581103272,2304.93902207911,38559000.0,2022-05-20 14:35:37
1100,-0.11548359692720211,2304.93902207911,38559000.0,2022-05-20 14:35:38
1101,-0.791857786045069,-141.15645075589418,38643500.0,2022-05-20 14:35:39
1102,-0.2853294346349962,15.98294235020876,38644500.0,2022-05-20 14:35:41
1103,-0.10981023485178815,15.98294235020876,38644500.0,2022-05-20 14:35:42
1104,-0.757330415453136,-280.30984261631966,38646500.0,2022-05-20 14:35:43
1105,0.26747985732740753,-2695.9272098317742,38654500.0,2022-05-20 14:35:44
1106,0.08907211358441372,-2695.9272098317742,38654500.0,2022-05-20 14:35:45
1107,-1.2205154002875052,887.0537287294865,38652500.0,2022-05-20 14:35:46
1108,-1.196888481378064,76.47423762828112,38652500.0,2022-05-20 14:35:47
1109,-0.9799817809824498,-2367.622000232339,38655500.0,2022-05-20 14:35:48
1110,-0.36414043214730774,-2367.622000232339,38655500.0,2022-05-20 14:35:49
1111,-0.13446956676985278,-2367.622000232339,38655500.0,2022-05-20 14:35:50
1112,-0.04953857466356201,-2367.622000232339,38655500.0,2022-05-20 14:35:51
1113,-0.5560512398271354,2304.93902207911,38559000.0,2022-05-20 14:35:53
1114,-0.9361244083822978,-3388.4553188234568,38655500.0,2022-05-20 14:35:54
1115,0.39755684821287696,-3244.8393235877156,38655500.0,2022-05-20 14:35:55
1116,0.15284291864036606,-3244.8393235877156,38655500.0,2022-05-20 14:35:56
1117,-0.4861040411649965,2304.93902207911,38559000.0,2022-05-20 14:35:57
1118,-0.9086170775999229,-579.0421411991119,38652500.0,2022-05-20 14:35:58
1119,-0.3339042972635892,-398.6479532197118,38653500.0,2022-05-20 14:35:59
1120,-0.12491938393759666,-132.65259039402008,38654500.0,2022-05-20 14:36:00
1121,0.47378001696759675,-56.35480447113514,38654500.0,2022-05-20 14:36:01
1122,0.17189244565681838,-1187.7131523489952,38654500.0,2022-05-20 14:36:02
1123,-1.7188772632126235,-772.7568631395698,38652500.0,2022-05-20 14:36:03
1124,-0.12085895191148144,-563.8812363296747,38652500.0,2022-05-20 14:36:04
1125,0.1836035549670562,56.86175670474768,38651500.0,2022-05-20 14:36:05
1126,-0.4795003537948166,2304.93902207911,38559000.0,2022-05-20 14:36:07
1127,-0.9026847234647423,-102.7124368622899,38651500.0,2022-05-20 14:36:08
1128,0.4074074916381693,34.86306728422642,38651500.0,2022-05-20 14:36:09
1129,0.15719611421619484,34.86306728422642,38651500.0,2022-05-20 14:36:10
1130,0.5926752868775094,-626.5589270964265,38652500.0,2022-05-20 14:36:11
1131,0.21740325351328832,-626.5589270964265,38652500.0,2022-05-20 14:36:12
1132,-1.2053089482721435,-338.5197673588991,38653500.0,2022-05-20 14:36:13
1133,-0.9742800299485208,2304.93902207911,38559000.0,2022-05-20 14:36:14
1134,-1.085286770083368,-338.5197673588991,38653500.0,2022-05-20 14:36:15
1135,-0.41462929060504955,-338.5197673588991,38653500.0,2022-05-20 14:36:16
1136,0.3695944071777281,-548.793067201972,38653500.0,2022-05-20 14:36:17
1137,0.13665076670888787,-548.793067201972,38653500.0,2022-05-20 14:36:18
1138,0.05338853882064987,47.17948227375746,38653500.0,2022-05-20 14:36:19
1139,0.018998926727321175,47.17948227375746,38653500.0,2022-05-20 14:36:21
1140,0.5317790372156521,-401.7412037998438,38653000.0,2022-05-20 14:36:22
1141,0.19656520188324525,-401.7412037998438,38653000.0,2022-05-20 14:36:23
1142,0.07244065302812919,-401.7412037998438,38653000.0,2022-05-20 14:36:24
1143,0.7789541295448486,-675.1294690445065,38652000.0,2022-05-20 14:36:25
1144,-1.503619440954179,2304.93902207911,38559000.0,2022-05-20 14:36:26
1145,-1.2875344286947774,2021.759378835559,38640500.0,2022-05-20 14:36:27
1146,-1.0044299898576896,2304.93902207911,38559000.0,2022-05-20 14:36:28
1147,-1.0966188177798268,-2728.4494240731,38639000.0,2022-05-20 14:36:29
1148,0.10677038820928403,-2470.6136347725987,38639000.0,2022-05-20 14:36:30
1149,0.048877329211973186,-3773.935712814331,38638000.0,2022-05-20 14:36:31
1150,-0.5013342738633437,-1935.770283550024,38635000.0,2022-05-20 14:36:32
1151,-0.9421906495334003,-1692.216494642198,38635000.0,2022-05-20 14:36:33
1152,0.17213455796395083,-1936.4684078916907,38635000.0,2022-05-20 14:36:35
1153,-1.214322230390193,-1451.0539746806026,38635500.0,2022-05-20 14:36:36
1154,-1.2043479384619222,-1383.7022084444761,38635500.0,2022-05-20 14:36:37
1155,-0.9756797996274149,-776.7438153624535,38636500.0,2022-05-20 14:36:38
1156,-1.1219914367369608,4230.005076192319,38631500.0,2022-05-20 14:36:39
1157,-0.1907022221077559,3440.8351377546787,38630000.0,2022-05-20 14:36:40
1158,-0.5874763782127329,3297.5958686843514,38631000.0,2022-05-20 14:36:41
1159,-0.21641238215377662,3297.5958686843514,38631000.0,2022-05-20 14:36:42
1160,-0.07963317788633424,3297.5958686843514,38631000.0,2022-05-20 14:36:43
1161,-0.029296813575744485,3297.5958686843514,38631000.0,2022-05-20 14:36:44
1162,-0.010777818613651943,3297.5958686843514,38631000.0,2022-05-20 14:36:45
1163,-0.5265206830738637,3202.42374933511,38631000.0,2022-05-20 14:36:46
1164,-0.19516794031825296,3202.42374933511,38631000.0,2022-05-20 14:36:47
1165,-0.07231746602227047,-1677.4611083343625,38635000.0,2022-05-20 14:36:49
1166,-0.7733846565236665,4949.719098314643,38628000.0,2022-05-20 14:36:50
1167,-0.29479266648384833,4949.719098314643,38628000.0,2022-05-20 14:36:51
1168,0.41530992280652324,4776.619687877595,38628000.0,2022-05-20 14:36:52
1169,-0.5951205829362762,-1685.9659060835838,38636000.0,2022-05-20 14:36:53
1170,-0.7430295526403354,2304.93902207911,38559000.0,2022-05-20 14:36:54
1171,-1.002563621967177,-1685.9659060835838,38636000.0,2022-05-20 14:36:55
1172,0.3696141316972477,-1504.2786474600434,38636000.0,2022-05-20 14:36:56
1173,0.14223085381806524,-1504.2786474600434,38636000.0,2022-05-20 14:36:57
1174,-0.47117239403058553,-1685.9659060835838,38636000.0,2022-05-20 14:36:58
1175,-0.1742472086349091,-1685.9659060835838,38636000.0,2022-05-20 14:36:59
1176,-0.06696436581711684,-599.405593700707,38636500.0,2022-05-20 14:37:00
1177,-0.23319508396008942,-920.7762039378285,38637000.0,2022-05-20 14:37:01
1178,-0.6164011163014286,2304.93902207911,38559000.0,2022-05-20 14:37:03
1179,0.3140237262232161,358.0277146920562,38645500.0,2022-05-20 14:37:04
1180,-1.6727196331079734,2304.93902207911,38559000.0,2022-05-20 14:37:05
1181,-1.3457291063716275,-145.31612602621317,38639000.0,2022-05-20 14:37:06
1182,-2.2728243000290638,1181.8349581211805,38629000.0,2022-05-20 14:37:07
1183,-1.600352328660835,893.9520644918084,38629000.0,2022-05-20 14:37:08
1184,-1.1167085514435673,-322.17825753986835,38621500.0,2022-05-20 14:37:09
1185,0.32450683998321284,-517.7246803343296,38620000.0,2022-05-20 14:37:10
1186,0.8683518432534629,-1219.20906817168,38621000.0,2022-05-20 14:37:11
1187,-0.9589702625738374,-230.31192795932293,38621000.0,2022-05-20 14:37:12
1188,-0.1393793617450147,1431.298271894455,38618500.0,2022-05-20 14:37:13
1189,0.68856654682729,1185.600014641881,38605000.0,2022-05-20 14:37:14
1190,0.24538898304136725,1385.6804718524218,38606000.0,2022-05-20 14:37:16
1191,-1.8913685078425646,2571.3141310438514,38607000.0,2022-05-20 14:37:17
1192,-2.6678546181887817,-3337.8770634680986,38614500.0,2022-05-20 14:37:18
1193,-1.022056866731989,-3337.8770634680986,38614500.0,2022-05-20 14:37:19
1194,-0.37394133383928085,-3981.838285058737,38613500.0,2022-05-20 14:37:20
1195,0.6092204661912264,-1189.490927785635,38609500.0,2022-05-20 14:37:21
1196,0.9599888059587885,-2579.5276391506195,38607500.0,2022-05-20 14:37:22
1197,-0.18768071702505762,1176.2419584691525,38594000.0,2022-05-20 14:37:23
1198,-0.0612186834426367,1176.2419584691525,38594000.0,2022-05-20 14:37:24
1199,-0.024969292942697785,-647.0483058542013,38593500.0,2022-05-20 14:37:25
1200,-1.78959562197427,2304.93902207911,38559000.0,2022-05-20 14:37:26
1201,-0.12715965430761914,-3255.6745432019234,38603000.0,2022-05-20 14:37:27
1202,-1.8301578428636667,2304.93902207911,38559000.0,2022-05-20 14:37:29
1203,-1.4043087866664654,560.9958271756768,38591500.0,2022-05-20 14:37:30
